CustomerID,DrivingExperienceYears,DrivingExperienceBand,DrivingExperienceSort,VehicleType,PreviousAccidents
CUST02648,8.0,6-10 yrs,3,Sedan,0
CUST02649,7.0,6-10 yrs,3,Sports,0
CUST02650,12.0,11-20 yrs,4,Truck,1
CUST02651,0.0,0-2 yrs,1,Sedan,1
CUST02652,19.0,11-20 yrs,4,Sedan,1
CUST02653,23.0,20+ yrs,5,Sedan,0
CUST02654,,11-20 yrs,4,Truck,3
CUST02655,,11-20 yrs,4,Sedan,0
CUST02656,8.0,6-10 yrs,3,Sedan,1
CUST02657,2.0,0-2 yrs,1,SUV,0
CUST02658,18.0,11-20 yrs,4,Truck,0
CUST02659,16.0,11-20 yrs,4,Sedan,0
CUST02660,13.0,11-20 yrs,4,SUV,0
CUST02661,12.0,11-20 yrs,4,Sedan,0
CUST02662,12.0,11-20 yrs,4,SUV,0
CUST02663,6.0,6-10 yrs,3,SUV,0
CUST02664,27.0,20+ yrs,5,SUV,0
CUST02665,8.0,6-10 yrs,3,SUV,0
CUST02666,7.0,6-10 yrs,3,Sedan,0
CUST02667,17.0,11-20 yrs,4,Sedan,3
CUST02668,9.0,6-10 yrs,3,Sedan,0
CUST02669,9.0,6-10 yrs,3,Sedan,0
CUST02670,19.0,11-20 yrs,4,Sedan,0
CUST02671,14.0,11-20 yrs,4,Sedan,1
CUST02672,,11-20 yrs,4,SUV,0
CUST02673,,0-2 yrs,1,Sedan,0
CUST02674,12.0,11-20 yrs,4,Minivan,1
CUST02675,2.0,0-2 yrs,1,Minivan,0
CUST02676,6.0,6-10 yrs,3,Sedan,0
CUST02677,11.0,11-20 yrs,4,SUV,0
CUST02678,9.0,6-10 yrs,3,Sports,0
CUST02679,,11-20 yrs,4,SUV,0
CUST02680,15.0,11-20 yrs,4,Minivan,0
CUST02681,15.0,11-20 yrs,4,Minivan,1
CUST02682,0.0,0-2 yrs,1,Sports,0
CUST02683,26.0,20+ yrs,5,Sedan,0
CUST02684,9.0,6-10 yrs,3,Sedan,0
CUST02685,18.0,11-20 yrs,4,Sedan,0
CUST02686,0.0,0-2 yrs,1,SUV,0
CUST02687,8.0,6-10 yrs,3,SUV,2
CUST02688,0.0,0-2 yrs,1,Sedan,0
CUST02689,3.0,3-5 yrs,2,Sedan,1
CUST02690,10.0,6-10 yrs,3,Truck,2
CUST02691,7.0,6-10 yrs,3,Sedan,0
CUST02692,19.0,11-20 yrs,4,SUV,1
CUST02693,22.0,20+ yrs,5,TRUCK,0
CUST02694,3.0,3-5 yrs,2,SUV,0
CUST02695,,6-10 yrs,3,Sedan,0
CUST02696,2.0,0-2 yrs,1,Minivan,0
CUST02697,18.0,11-20 yrs,4,Sedan,0
CUST02698,11.0,11-20 yrs,4,Minivan,1
CUST02699,,6-10 yrs,3,Minivan,0
CUST02700,,11-20 yrs,4,SUV,1
CUST02701,7.0,6-10 yrs,3,SUV,0
CUST02702,4.0,3-5 yrs,2,SUV,1
CUST02703,10.0,6-10 yrs,3,Minivan,0
CUST02704,8.0,6-10 yrs,3,Sedan,0
CUST02705,12.0,11-20 yrs,4,SUV,0
CUST02706,0.0,0-2 yrs,1,Sedan,2
CUST02707,11.0,11-20 yrs,4,Sports,0
CUST02708,5.0,3-5 yrs,2,Sports,0
CUST02709,11.0,11-20 yrs,4,Truck,0
CUST02710,16.0,11-20 yrs,4,SUV,0
CUST02711,6.0,6-10 yrs,3,Sedan,0
CUST02712,18.0,11-20 yrs,4,SUV,0
CUST02713,0.0,0-2 yrs,1,Truck,0
CUST02714,,11-20 yrs,4,SUV,1
CUST02715,18.0,11-20 yrs,4,SUV,0
CUST02716,3.0,3-5 yrs,2,Minivan,0
CUST02717,3.0,3-5 yrs,2,SEDAN,1
CUST02718,0.0,0-2 yrs,1,Minivan,0
CUST02719,16.0,11-20 yrs,4,SUV,0
CUST02720,7.0,6-10 yrs,3,Sedan,1
CUST02721,7.0,6-10 yrs,3,Truck,0
CUST02722,2.0,0-2 yrs,1,Minivan,0
CUST02723,22.0,20+ yrs,5,SUV,1
CUST02724,3.0,3-5 yrs,2,SUV,3
CUST02725,10.0,6-10 yrs,3,Minivan,0
CUST02726,11.0,11-20 yrs,4,Minivan,2
CUST02727,7.0,6-10 yrs,3,Sports,0
CUST02728,5.0,3-5 yrs,2,Sedan,0
CUST02729,7.0,6-10 yrs,3,SUV,2
CUST02730,,11-20 yrs,4,Minivan,2
CUST02731,7.0,6-10 yrs,3,SUV,0
CUST02732,21.0,20+ yrs,5,SUV,0
CUST02733,4.0,3-5 yrs,2,SUV,2
CUST02734,15.0,11-20 yrs,4,SUV,0
CUST02735,0.0,0-2 yrs,1,Sedan,0
CUST02736,4.0,3-5 yrs,2,Sedan,3
CUST02737,4.0,3-5 yrs,2,SUV,0
CUST02738,,0-2 yrs,1,SUV,1
CUST02739,11.0,11-20 yrs,4,Minivan,0
CUST02740,9.0,6-10 yrs,3,Sedan,0
CUST02741,0.0,0-2 yrs,1,Sedan,0
CUST02742,23.0,20+ yrs,5,Sports,0
CUST02743,11.0,11-20 yrs,4,SUV,0
CUST02744,10.0,6-10 yrs,3,Sedan,1
CUST02745,19.0,11-20 yrs,4,Minivan,1
CUST02746,16.0,11-20 yrs,4,Truck,1
CUST02747,7.0,6-10 yrs,3,SUV,1
CUST02748,0.0,0-2 yrs,1,Minivan,0
CUST02749,13.0,11-20 yrs,4,Sedan,3
CUST02750,3.0,3-5 yrs,2,SUV,0
CUST02751,18.0,11-20 yrs,4,Minivan,0
CUST02752,4.0,3-5 yrs,2,SUV,1
CUST02753,6.0,6-10 yrs,3,Sports,0
CUST02754,0.0,0-2 yrs,1,Sedan,0
CUST02755,,0-2 yrs,1,Sedan,2
CUST02756,9.0,6-10 yrs,3,SUV,0
CUST02757,8.0,6-10 yrs,3,Truck,1
CUST02758,6.0,6-10 yrs,3,Sedan,2
CUST02759,24.0,20+ yrs,5,Sedan,3
CUST02760,14.0,11-20 yrs,4,Sports,0
CUST02761,10.0,6-10 yrs,3,Minivan,0
CUST02762,0.0,0-2 yrs,1,Sedan,1
CUST02763,15.0,11-20 yrs,4,SUV,0
CUST02764,30.0,20+ yrs,5,SUV,0
CUST02765,,6-10 yrs,3,Minivan,0
CUST02766,4.0,3-5 yrs,2,SUV,0
CUST02767,11.0,11-20 yrs,4,Minivan,1
CUST02768,0.0,0-2 yrs,1,Minivan,2
CUST02769,13.0,11-20 yrs,4,SUV,0
CUST02770,20.0,11-20 yrs,4,Sedan,0
CUST02771,5.0,3-5 yrs,2,SUV,0
CUST02772,5.0,3-5 yrs,2,MINIVAN,0
CUST02773,9.0,6-10 yrs,3,SUV,0
CUST02774,6.0,6-10 yrs,3,Minivan,0
CUST02775,0.0,0-2 yrs,1,MINIVAN,3
CUST02776,7.0,6-10 yrs,3,SUV,1
CUST02777,5.0,3-5 yrs,2,SUV,0
CUST02778,,11-20 yrs,4,Truck,1
CUST02779,18.0,11-20 yrs,4,Sedan,0
CUST02780,19.0,11-20 yrs,4,SUV,1
CUST02781,15.0,11-20 yrs,4,Sedan,2
CUST02782,11.0,11-20 yrs,4,Minivan,0
CUST02783,3.0,3-5 yrs,2,Sports,0
CUST02784,19.0,11-20 yrs,4,Sedan,0
CUST02785,12.0,11-20 yrs,4,Truck,0
CUST02786,1.0,0-2 yrs,1,SUV,1
CUST02787,3.0,3-5 yrs,2,Truck,0
CUST02788,1.0,0-2 yrs,1,Truck,0
CUST02789,0.0,0-2 yrs,1,Sedan,0
CUST02790,12.0,11-20 yrs,4,Sedan,2
CUST02791,1.0,0-2 yrs,1,Sedan,0
CUST02792,4.0,3-5 yrs,2,Sports,0
CUST02793,10.0,6-10 yrs,3,SUV,0
CUST02794,8.0,6-10 yrs,3,Sports,0
CUST02795,5.0,3-5 yrs,2,SUV,0
CUST02796,20.0,11-20 yrs,4,SUV,3
CUST02797,0.0,0-2 yrs,1,Truck,0
CUST02798,0.0,0-2 yrs,1,Truck,0
CUST02799,13.0,11-20 yrs,4,Sedan,0
CUST02800,5.0,3-5 yrs,2,Sedan,2
CUST02801,5.0,3-5 yrs,2,Sedan,0
CUST02802,2.0,0-2 yrs,1,Minivan,1
CUST02803,12.0,11-20 yrs,4,Truck,1
CUST02804,11.0,11-20 yrs,4,Sedan,2
CUST02805,10.0,6-10 yrs,3,Sedan,0
CUST02806,5.0,3-5 yrs,2,SUV,0
CUST02807,4.0,3-5 yrs,2,SUV,1
CUST02808,8.0,6-10 yrs,3,SUV,0
CUST02809,16.0,11-20 yrs,4,Sports,1
CUST02810,20.0,11-20 yrs,4,Truck,0
CUST02811,17.0,11-20 yrs,4,Sedan,0
CUST02812,13.0,11-20 yrs,4,Sedan,2
CUST02813,16.0,11-20 yrs,4,Sedan,2
CUST02814,1.0,0-2 yrs,1,Sedan,0
CUST02815,5.0,3-5 yrs,2,Truck,0
CUST02816,13.0,11-20 yrs,4,SUV,0
CUST02817,9.0,6-10 yrs,3,SUV,0
CUST02818,12.0,11-20 yrs,4,SUV,0
CUST02819,16.0,11-20 yrs,4,Sedan,0
CUST02820,15.0,11-20 yrs,4,Sedan,3
CUST02821,2.0,0-2 yrs,1,Truck,0
CUST02822,10.0,6-10 yrs,3,Minivan,1
CUST02823,3.0,3-5 yrs,2,Sedan,0
CUST02824,4.0,3-5 yrs,2,SUV,0
CUST02825,0.0,0-2 yrs,1,SUV,0
CUST02826,,6-10 yrs,3,Truck,0
CUST02827,0.0,0-2 yrs,1,Truck,2
CUST02828,12.0,11-20 yrs,4,Minivan,3
CUST02829,19.0,11-20 yrs,4,SEDAN,0
CUST02830,13.0,11-20 yrs,4,SUV,1
CUST02831,,6-10 yrs,3,Truck,0
CUST02832,20.0,11-20 yrs,4,Minivan,0
CUST02833,12.0,11-20 yrs,4,Sedan,0
CUST02834,3.0,3-5 yrs,2,SUV,1
CUST02835,10.0,6-10 yrs,3,Sedan,0
CUST02836,23.0,20+ yrs,5,Minivan,0
CUST02837,2.0,0-2 yrs,1,Truck,3
CUST02838,0.0,0-2 yrs,1,Sedan,0
CUST02839,14.0,11-20 yrs,4,SUV,0
CUST02840,8.0,6-10 yrs,3,SUV,2
CUST02841,6.0,6-10 yrs,3,Sedan,0
CUST02842,1.0,0-2 yrs,1,Minivan,0
CUST02843,0.0,0-2 yrs,1,Sedan,0
CUST02844,0.0,0-2 yrs,1,SUV,2
CUST02845,21.0,20+ yrs,5,SUV,0
CUST02846,9.0,6-10 yrs,3,Minivan,0
CUST02847,0.0,0-2 yrs,1,Sedan,0
CUST02848,18.0,11-20 yrs,4,SUV,0
CUST02849,18.0,11-20 yrs,4,Sedan,1
CUST02850,18.0,11-20 yrs,4,Minivan,0
CUST02851,7.0,6-10 yrs,3,Sedan,0
CUST02852,8.0,6-10 yrs,3,Truck,0
CUST02853,10.0,6-10 yrs,3,SUV,3
CUST02854,19.0,11-20 yrs,4,Sedan,0
CUST02855,6.0,6-10 yrs,3,Sedan,0
CUST02856,4.0,3-5 yrs,2,Sedan,1
CUST02857,14.0,11-20 yrs,4,Minivan,1
CUST02858,18.0,11-20 yrs,4,SUV,1
CUST02859,9.0,6-10 yrs,3,Minivan,0
CUST02860,14.0,11-20 yrs,4,Sedan,0
CUST02861,10.0,6-10 yrs,3,Sedan,0
CUST02862,8.0,6-10 yrs,3,Sports,1
CUST02863,4.0,3-5 yrs,2,Truck,0
CUST02864,1.0,0-2 yrs,1,Truck,0
CUST02865,5.0,3-5 yrs,2,Minivan,0
CUST02866,3.0,3-5 yrs,2,Sports,2
CUST02867,11.0,11-20 yrs,4,Sedan,1
CUST02868,18.0,11-20 yrs,4,Sedan,0
CUST02869,11.0,11-20 yrs,4,Sedan,0
CUST02870,3.0,3-5 yrs,2,Minivan,0
CUST02871,15.0,11-20 yrs,4,SUV,0
CUST02872,12.0,11-20 yrs,4,SUV,1
CUST02873,13.0,11-20 yrs,4,Minivan,1
CUST02874,6.0,6-10 yrs,3,Truck,1
CUST02875,17.0,11-20 yrs,4,Sedan,2
CUST02876,17.0,11-20 yrs,4,SUV,0
CUST02877,8.0,6-10 yrs,3,Sedan,2
CUST02878,15.0,11-20 yrs,4,SUV,1
CUST02879,17.0,11-20 yrs,4,Sedan,0
CUST02880,6.0,6-10 yrs,3,Sedan,3
CUST02881,9.0,6-10 yrs,3,Minivan,2
CUST02882,10.0,6-10 yrs,3,Sports,2
CUST02883,2.0,0-2 yrs,1,Sports,0
CUST02884,13.0,11-20 yrs,4,Sedan,0
CUST02885,17.0,11-20 yrs,4,Minivan,2
CUST02886,,6-10 yrs,3,Truck,0
CUST02887,12.0,11-20 yrs,4,Minivan,1
CUST02888,19.0,11-20 yrs,4,Minivan,1
CUST02889,7.0,6-10 yrs,3,Sports,1
CUST02890,12.0,11-20 yrs,4,Sedan,0
CUST02891,6.0,6-10 yrs,3,Truck,0
CUST02892,,3-5 yrs,2,Truck,2
CUST02893,12.0,11-20 yrs,4,Sedan,0
CUST02894,11.0,11-20 yrs,4,SUV,1
CUST02895,13.0,11-20 yrs,4,SEDAN,1
CUST02896,10.0,6-10 yrs,3,Minivan,0
CUST02897,13.0,11-20 yrs,4,Minivan,0
CUST02898,21.0,20+ yrs,5,SUV,1
CUST02899,17.0,11-20 yrs,4,SUV,0
CUST02900,12.0,11-20 yrs,4,Sedan,0
CUST02901,13.0,11-20 yrs,4,Truck,2
CUST02902,,6-10 yrs,3,Sedan,0
CUST02903,8.0,6-10 yrs,3,SUV,2
CUST02904,13.0,11-20 yrs,4,Minivan,0
CUST02905,10.0,6-10 yrs,3,SUV,1
CUST02906,15.0,11-20 yrs,4,SUV,0
CUST02907,18.0,11-20 yrs,4,Sedan,0
CUST02908,9.0,6-10 yrs,3,Sedan,3
CUST02909,0.0,0-2 yrs,1,Truck,0
CUST02910,24.0,20+ yrs,5,Sedan,0
CUST02911,5.0,3-5 yrs,2,Sedan,1
CUST02912,11.0,11-20 yrs,4,SUV,1
CUST02913,15.0,11-20 yrs,4,SUV,3
CUST02914,19.0,11-20 yrs,4,SUV,0
CUST02915,22.0,20+ yrs,5,SUV,0
CUST02916,7.0,6-10 yrs,3,SUV,0
CUST02917,18.0,11-20 yrs,4,Sedan,0
CUST02918,11.0,11-20 yrs,4,Sedan,0
CUST02919,29.0,20+ yrs,5,Minivan,0
CUST02920,17.0,11-20 yrs,4,SUV,1
CUST02921,8.0,6-10 yrs,3,SUV,1
CUST02922,4.0,3-5 yrs,2,SUV,0
CUST02923,0.0,0-2 yrs,1,Sedan,2
CUST02924,14.0,11-20 yrs,4,Sedan,0
CUST02925,17.0,11-20 yrs,4,SUV,2
CUST02926,15.0,11-20 yrs,4,SUV,2
CUST02927,0.0,0-2 yrs,1,SUV,0
CUST02928,1.0,0-2 yrs,1,Sedan,0
CUST02929,13.0,11-20 yrs,4,Sedan,0
CUST02930,22.0,20+ yrs,5,SUV,1
CUST02931,9.0,6-10 yrs,3,SUV,0
CUST02932,17.0,11-20 yrs,4,Minivan,1
CUST02933,2.0,0-2 yrs,1,Sedan,0
CUST02934,11.0,11-20 yrs,4,Sports,0
CUST02935,8.0,6-10 yrs,3,Sports,3
CUST02936,18.0,11-20 yrs,4,SUV,1
CUST02937,6.0,6-10 yrs,3,Truck,0
CUST02938,21.0,20+ yrs,5,Sports,0
CUST02939,7.0,6-10 yrs,3,Sedan,0
CUST02940,2.0,0-2 yrs,1,SEDAN,2
CUST02941,2.0,0-2 yrs,1,Sedan,0
CUST02942,5.0,3-5 yrs,2,SUV,3
CUST02943,12.0,11-20 yrs,4,Sedan,0
CUST02944,5.0,3-5 yrs,2,Sports,0
CUST02945,4.0,3-5 yrs,2,SUV,1
CUST02946,16.0,11-20 yrs,4,Minivan,0
CUST02947,0.0,0-2 yrs,1,Sedan,2
CUST02948,6.0,6-10 yrs,3,Truck,0
CUST02949,0.0,0-2 yrs,1,SUV,3
CUST02950,3.0,3-5 yrs,2,SUV,2
CUST02951,11.0,11-20 yrs,4,Minivan,1
CUST02952,8.0,6-10 yrs,3,SUV,0
CUST02953,7.0,6-10 yrs,3,Sedan,0
CUST02954,18.0,11-20 yrs,4,Sports,0
CUST02955,9.0,6-10 yrs,3,SUV,3
CUST02956,22.0,20+ yrs,5,Sedan,0
CUST02957,,11-20 yrs,4,SUV,0
CUST02958,3.0,3-5 yrs,2,SUV,3
CUST02959,23.0,20+ yrs,5,SUV,0
CUST02960,,11-20 yrs,4,SUV,0
CUST02961,23.0,20+ yrs,5,Truck,1
CUST02962,8.0,6-10 yrs,3,Sedan,2
CUST02963,11.0,11-20 yrs,4,Sedan,0
CUST02964,13.0,11-20 yrs,4,Truck,2
CUST02965,8.0,6-10 yrs,3,Truck,0
CUST02966,18.0,11-20 yrs,4,Sedan,1
CUST02967,23.0,20+ yrs,5,Sedan,0
CUST02968,0.0,0-2 yrs,1,Sports,0
CUST02969,15.0,11-20 yrs,4,Minivan,1
CUST02970,3.0,3-5 yrs,2,Truck,0
CUST02971,0.0,0-2 yrs,1,Sedan,0
CUST02972,13.0,11-20 yrs,4,SUV,0
CUST02973,13.0,11-20 yrs,4,SEDAN,1
CUST02974,14.0,11-20 yrs,4,Truck,0
CUST02975,12.0,11-20 yrs,4,Truck,0
CUST02976,16.0,11-20 yrs,4,SUV,0
CUST02977,5.0,3-5 yrs,2,Sedan,0
CUST02978,11.0,11-20 yrs,4,Truck,1
CUST02979,14.0,11-20 yrs,4,MINIVAN,1
CUST02980,19.0,11-20 yrs,4,SUV,1
CUST02981,10.0,6-10 yrs,3,Truck,0
CUST02982,8.0,6-10 yrs,3,Sedan,0
CUST02983,9.0,6-10 yrs,3,Truck,0
CUST02984,1.0,0-2 yrs,1,SUV,2
CUST02985,15.0,11-20 yrs,4,Sedan,0
CUST02986,0.0,0-2 yrs,1,Truck,0
CUST02987,12.0,11-20 yrs,4,SUV,0
CUST02988,10.0,6-10 yrs,3,SUV,1
CUST02989,0.0,0-2 yrs,1,Sedan,0
CUST02990,0.0,0-2 yrs,1,Sedan,0
CUST02991,4.0,3-5 yrs,2,Sports,0
CUST02992,7.0,6-10 yrs,3,SUV,1
CUST02993,20.0,11-20 yrs,4,Sedan,0
CUST02994,9.0,6-10 yrs,3,Minivan,0
CUST02995,13.0,11-20 yrs,4,Sedan,0
CUST02996,18.0,11-20 yrs,4,SUV,0
CUST02997,17.0,11-20 yrs,4,Sedan,0
CUST02998,9.0,6-10 yrs,3,Sports,1
CUST02999,5.0,3-5 yrs,2,SUV,0
CUST03000,13.0,11-20 yrs,4,Truck,1
CUST03001,5.0,3-5 yrs,2,SUV,1
CUST03002,22.0,20+ yrs,5,Sedan,0
CUST03003,16.0,11-20 yrs,4,SUV,3
CUST03004,11.0,11-20 yrs,4,SUV,2
CUST03005,13.0,11-20 yrs,4,Sports,0
CUST03006,11.0,11-20 yrs,4,Minivan,0
CUST03007,7.0,6-10 yrs,3,Minivan,0
CUST03008,13.0,11-20 yrs,4,Sedan,2
CUST03009,8.0,6-10 yrs,3,Sedan,2
CUST03010,23.0,20+ yrs,5,SUV,1
CUST03011,5.0,3-5 yrs,2,SUV,0
CUST03012,13.0,11-20 yrs,4,Truck,1
CUST03013,4.0,3-5 yrs,2,Minivan,0
CUST03014,4.0,3-5 yrs,2,Minivan,0
CUST03015,0.0,0-2 yrs,1,Sedan,1
CUST03016,12.0,11-20 yrs,4,Truck,3
CUST03017,6.0,6-10 yrs,3,SUV,0
CUST03018,17.0,11-20 yrs,4,SUV,0
CUST03019,12.0,11-20 yrs,4,SUV,0
CUST03020,11.0,11-20 yrs,4,MINIVAN,3
CUST03021,0.0,0-2 yrs,1,SUV,1
CUST03022,14.0,11-20 yrs,4,Sedan,1
CUST03023,5.0,3-5 yrs,2,SUV,0
CUST03024,0.0,0-2 yrs,1,SPORTS,0
CUST03025,13.0,11-20 yrs,4,Minivan,0
CUST03026,1.0,0-2 yrs,1,Sedan,0
CUST03027,0.0,0-2 yrs,1,Truck,1
CUST03028,19.0,11-20 yrs,4,Sedan,0
CUST03029,6.0,6-10 yrs,3,Sedan,0
CUST03030,0.0,0-2 yrs,1,SUV,1
CUST03031,3.0,3-5 yrs,2,SUV,0
CUST03032,4.0,3-5 yrs,2,Sedan,0
CUST03033,18.0,11-20 yrs,4,Truck,0
CUST03034,0.0,0-2 yrs,1,Minivan,1
CUST03035,0.0,0-2 yrs,1,SUV,0
CUST03036,16.0,11-20 yrs,4,Sedan,0
CUST03037,6.0,6-10 yrs,3,Sedan,1
CUST03038,11.0,11-20 yrs,4,Sedan,1
CUST03039,6.0,6-10 yrs,3,Sedan,0
CUST03040,24.0,20+ yrs,5,Minivan,0
CUST03041,0.0,0-2 yrs,1,SUV,2
CUST03042,11.0,11-20 yrs,4,Sedan,0
CUST03043,20.0,11-20 yrs,4,Sedan,1
CUST03044,7.0,6-10 yrs,3,Sports,2
CUST03045,4.0,3-5 yrs,2,SUV,0
CUST03046,15.0,11-20 yrs,4,SUV,0
CUST03047,17.0,11-20 yrs,4,SUV,0
CUST03048,4.0,3-5 yrs,2,SEDAN,0
CUST03049,20.0,11-20 yrs,4,Sports,0
CUST03050,10.0,6-10 yrs,3,Sedan,0
CUST03051,13.0,11-20 yrs,4,Truck,1
CUST03052,20.0,11-20 yrs,4,Sedan,2
CUST03053,15.0,11-20 yrs,4,SUV,0
CUST03054,9.0,6-10 yrs,3,Minivan,1
CUST03055,5.0,3-5 yrs,2,Truck,0
CUST03056,28.0,20+ yrs,5,Sedan,0
CUST03057,4.0,3-5 yrs,2,SUV,0
CUST03058,12.0,11-20 yrs,4,Sedan,1
CUST03059,13.0,11-20 yrs,4,Sports,2
CUST03060,13.0,11-20 yrs,4,Truck,2
CUST03061,24.0,20+ yrs,5,SUV,0
CUST03062,10.0,6-10 yrs,3,Sedan,0
CUST03063,9.0,6-10 yrs,3,Sedan,0
CUST03064,20.0,11-20 yrs,4,Truck,0
CUST03065,,6-10 yrs,3,SUV,0
CUST03066,16.0,11-20 yrs,4,Sedan,0
CUST03067,11.0,11-20 yrs,4,Minivan,0
CUST03068,16.0,11-20 yrs,4,Sedan,0
CUST03069,15.0,11-20 yrs,4,Sedan,0
CUST03070,7.0,6-10 yrs,3,Sedan,1
CUST03071,0.0,0-2 yrs,1,Sedan,1
CUST03072,0.0,0-2 yrs,1,SUV,2
CUST03073,0.0,0-2 yrs,1,SUV,0
CUST03074,9.0,6-10 yrs,3,Sedan,0
CUST03075,0.0,0-2 yrs,1,Sedan,0
CUST03076,8.0,6-10 yrs,3,Sedan,0
CUST03077,,6-10 yrs,3,Sedan,1
CUST03078,15.0,11-20 yrs,4,Sedan,0
CUST03079,13.0,11-20 yrs,4,SEDAN,1
CUST03080,16.0,11-20 yrs,4,Sedan,1
CUST03081,12.0,11-20 yrs,4,Truck,1
CUST03082,7.0,6-10 yrs,3,Sedan,1
CUST03083,9.0,6-10 yrs,3,Truck,1
CUST03084,4.0,3-5 yrs,2,Sedan,0
CUST03085,11.0,11-20 yrs,4,Truck,1
CUST03086,0.0,0-2 yrs,1,Truck,0
CUST03087,17.0,11-20 yrs,4,SUV,0
CUST03088,3.0,3-5 yrs,2,Sedan,0
CUST03089,11.0,11-20 yrs,4,Sedan,0
CUST03090,12.0,11-20 yrs,4,Minivan,0
CUST03091,18.0,11-20 yrs,4,SUV,2
CUST03092,0.0,0-2 yrs,1,Sedan,0
CUST03093,7.0,6-10 yrs,3,Sports,0
CUST03094,,11-20 yrs,4,SUV,0
CUST03095,22.0,20+ yrs,5,Minivan,1
CUST03096,9.0,6-10 yrs,3,Sedan,0
CUST03097,,3-5 yrs,2,Sedan,0
CUST03098,24.0,20+ yrs,5,SUV,0
CUST03099,15.0,11-20 yrs,4,SUV,0
CUST03100,19.0,11-20 yrs,4,Sedan,1
CUST03101,1.0,0-2 yrs,1,SUV,1
CUST03102,13.0,11-20 yrs,4,Truck,1
CUST03103,2.0,0-2 yrs,1,Sedan,0
CUST03104,0.0,0-2 yrs,1,Truck,0
CUST03105,14.0,11-20 yrs,4,SUV,3
CUST03106,14.0,11-20 yrs,4,SUV,0
CUST03107,6.0,6-10 yrs,3,Sedan,0
CUST03108,,11-20 yrs,4,Truck,1
CUST03109,7.0,6-10 yrs,3,Sedan,0
CUST03110,8.0,6-10 yrs,3,Minivan,0
CUST03111,9.0,6-10 yrs,3,SUV,0
CUST03112,8.0,6-10 yrs,3,SUV,0
CUST03113,18.0,11-20 yrs,4,Minivan,1
CUST03114,2.0,0-2 yrs,1,Sedan,0
CUST03115,4.0,3-5 yrs,2,SUV,0
CUST03116,1.0,0-2 yrs,1,SUV,1
CUST03117,23.0,20+ yrs,5,Sports,2
CUST03118,7.0,6-10 yrs,3,Truck,2
CUST03119,4.0,3-5 yrs,2,Truck,2
CUST03120,7.0,6-10 yrs,3,Sedan,0
CUST03121,15.0,11-20 yrs,4,SEDAN,2
CUST03122,14.0,11-20 yrs,4,Sedan,1
CUST03123,5.0,3-5 yrs,2,SUV,2
CUST03124,7.0,6-10 yrs,3,SUV,0
CUST03125,0.0,0-2 yrs,1,Sedan,0
CUST03126,10.0,6-10 yrs,3,SUV,0
CUST03127,18.0,11-20 yrs,4,Minivan,1
CUST03128,5.0,3-5 yrs,2,Sedan,0
CUST03129,14.0,11-20 yrs,4,Minivan,2
CUST03130,5.0,3-5 yrs,2,Sedan,0
CUST03131,2.0,0-2 yrs,1,Sedan,0
CUST03132,14.0,11-20 yrs,4,Minivan,1
CUST03133,26.0,20+ yrs,5,SUV,1
CUST03134,13.0,11-20 yrs,4,Sports,0
CUST03135,7.0,6-10 yrs,3,SUV,1
CUST03136,7.0,6-10 yrs,3,SPORTS,1
CUST03137,23.0,20+ yrs,5,Sedan,0
CUST03138,12.0,11-20 yrs,4,SUV,1
CUST03139,4.0,3-5 yrs,2,Sports,0
CUST03140,9.0,6-10 yrs,3,SUV,1
CUST03141,11.0,11-20 yrs,4,Sedan,0
CUST03142,13.0,11-20 yrs,4,Sedan,0
CUST03143,20.0,11-20 yrs,4,Minivan,0
CUST03144,18.0,11-20 yrs,4,SUV,0
CUST03145,11.0,11-20 yrs,4,SUV,0
CUST03146,9.0,6-10 yrs,3,Truck,0
CUST03147,12.0,11-20 yrs,4,Minivan,0
CUST03148,5.0,3-5 yrs,2,SUV,0
CUST03149,16.0,11-20 yrs,4,MINIVAN,0
CUST03150,8.0,6-10 yrs,3,SUV,0
CUST03151,13.0,11-20 yrs,4,Truck,0
CUST03152,21.0,20+ yrs,5,Sedan,0
CUST03153,13.0,11-20 yrs,4,Sedan,0
CUST03154,11.0,11-20 yrs,4,Minivan,2
CUST03155,6.0,6-10 yrs,3,Sedan,0
CUST03156,9.0,6-10 yrs,3,Sedan,0
CUST03157,,0-2 yrs,1,Truck,0
CUST03158,13.0,11-20 yrs,4,SUV,0
CUST03159,0.0,0-2 yrs,1,Sedan,0
CUST03160,16.0,11-20 yrs,4,Truck,1
CUST03161,15.0,11-20 yrs,4,SUV,0
CUST03162,10.0,6-10 yrs,3,Minivan,0
CUST03163,6.0,6-10 yrs,3,SUV,0
CUST03164,9.0,6-10 yrs,3,SUV,0
CUST03165,0.0,0-2 yrs,1,SUV,0
CUST03166,15.0,11-20 yrs,4,Sedan,0
CUST03167,8.0,6-10 yrs,3,Sedan,1
CUST03168,,11-20 yrs,4,Sedan,1
CUST03169,12.0,11-20 yrs,4,Sports,2
CUST03170,11.0,11-20 yrs,4,Minivan,0
CUST03171,12.0,11-20 yrs,4,SUV,0
CUST03172,3.0,3-5 yrs,2,Sedan,0
CUST03173,6.0,6-10 yrs,3,Sedan,1
CUST03174,10.0,6-10 yrs,3,Sedan,0
CUST03175,7.0,6-10 yrs,3,Minivan,0
CUST03176,5.0,3-5 yrs,2,SUV,0
