CustomerID,Age,AgeBand,AgeBandSort,Gender,IncomeBand,Region,City,MaritalStatus,EducationLevel
CUST01516,68.0,65+,6,Male,Medium,Ontario,Toronto,Married,Bachelor
CUST01517,21.0,18-24,1,Female,High,Ontario,Ottawa,Married,Bachelor
CUST01518,18.0,18-24,1,Male,Medium,Ontario,London,Married,Master
CUST01519,25.0,25-34,2,Male,Low,Atlantic,Moncton,Divorced,Bachelor
CUST01520,46.0,45-54,4,Female,Medium,Quebec,Laval,Single,Bachelor
CUST01521,72.0,65+,6, Female,Very High,Atlantic,St. John's,Single,College
CUST01522,56.0,55-64,5, Male,Medium,Quebec,Montreal,Married,Bachelor
CUST01523,20.0,18-24,1,Male,Medium,Quebec,Laval,Single,Master
CUST01524,49.0,45-54,4,Male,High,Ontario,Toronto,Married,Bachelor
CUST01525,,25-34,2,Male,Medium,Ontario,Ottawa,Widowed,High School
CUST01526,27.0,25-34,2,Female,High,Ontario,London,Married,College
CUST01527,36.0,35-44,3,Female,High,Prairies,Winnipeg,Married,Bachelor
CUST01528,63.0,55-64,5,Female,Low,Atlantic,Halifax,Married,Bachelor
CUST01529,51.0,45-54,4,Male,Very High,Ontario,Toronto,Divorced,College
CUST01530,50.0,45-54,4,Female,High,Ontario,Ottawa,Divorced,Master
CUST01531,40.0,35-44,3,Female,High,Quebec,Quebec City,Married,College
CUST01532,72.0,65+,6,Female,High,Ontario,Hamilton,Married,High School
CUST01533,45.0,45-54,4,Female,High,Quebec,Montreal,Single,Bachelor
CUST01534,49.0,45-54,4,Female,Low,Ontario,Ottawa,Married,Bachelor
CUST01535,67.0,65+,6,Female,Medium,Quebec,Montreal,Single,Master
CUST01536,,18-24,1,Male,High,Ontario,Toronto,Single,College
CUST01537,46.0,45-54,4,Female,Low,Quebec,Montreal,Married,High School
CUST01538,25.0,25-34,2,Female,Low,Ontario,Ottawa,Married,High School
CUST01539,18.0,18-24,1,Female,High,Quebec,Montreal,Single,High School
CUST01540,74.0,65+,6,Male,High,Atlantic,Halifax,Widowed,Master
CUST01541,72.0,65+,6,Female,Low,Ontario,Hamilton,Married,College
CUST01542,20.0,18-24,1,Female,High,Prairies,Winnipeg,Married,PhD
CUST01543,41.0,35-44,3,Male,High,Alberta,Red Deer,Married,Bachelor
CUST01544,40.0,35-44,3,Male,Medium,Atlantic,Halifax,Married,Bachelor
CUST01545,25.0,25-34,2,Female,High,Alberta,Red Deer,Single,PhD
CUST01546,71.0,65+,6,Female,Medium,BC,Victoria,Married,College
CUST01547,74.0,65+,6,Female,Low,Alberta,Edmonton,Single,High School
CUST01548,64.0,55-64,5,Male,Medium,Ontario,London,Married,Bachelor
CUST01549,54.0,45-54,4,Female,Medium,Quebec,Montreal,Single,College
CUST01550,20.0,18-24,1,Male,medium,Atlantic,St. John's,Married,PhD
CUST01551,68.0,65+,6,Male,High,Alberta,Edmonton,Single,PhD
CUST01552,50.0,45-54,4, Male,High,Atlantic,Halifax,Married,Master
CUST01553,45.0,45-54,4,Male,Medium,Alberta,Calgary,Single,Master
CUST01554,64.0,55-64,5,Male,High,Prairies,Regina,Divorced,Bachelor
CUST01555,25.0,25-34,2,Male,Low,BC,Kelowna,Divorced,Bachelor
CUST01556,51.0,45-54,4,Male,Low,Alberta,Calgary,Married,High School
CUST01557,52.0,45-54,4,Male,High,Quebec,Laval,Married,Bachelor
CUST01558,49.0,45-54,4,Female,Low,Prairies,Regina,Married,College
CUST01559,41.0,35-44,3,Male,Low,Alberta,Edmonton,Single,Master
CUST01560,31.0,25-34,2,Male,High,Alberta,Red Deer,Single,PhD
CUST01561,49.0,45-54,4,Female,Medium,BC,Vancouver,Single,College
CUST01562,73.0,65+,6,Male,High,Ontario,Hamilton,Married,High School
CUST01563,63.0,55-64,5,Female,Medium,Ontario,Toronto,Single,Bachelor
CUST01564,60.0,55-64,5,Male,Low,Prairies,Winnipeg,Single,Bachelor
CUST01565,33.0,25-34,2,Male,Medium,BC,Kelowna,Married,Bachelor
CUST01566,21.0,18-24,1,Female,Medium,Ontario,Hamilton,Single,Bachelor
CUST01567,69.0,65+,6,Female,Medium,Ontario,Hamilton,Single,Master
CUST01568,54.0,45-54,4,Female,Medium,Alberta,Edmonton,Divorced,High School
CUST01569,71.0,65+,6,Female,High,Alberta,Edmonton,Married,Bachelor
CUST01570,38.0,35-44,3,Female,very high,Alberta,Red Deer,Single,Bachelor
CUST01571,31.0,25-34,2,Male,Medium,BC,Vancouver,Single,High School
CUST01572,48.0,45-54,4,Male,Medium,Quebec,Laval,Married,College
CUST01573,72.0,65+,6,Male,Medium,Ontario,Ottawa,Single,Master
CUST01574,65.0,65+,6,Male,Very High,Ontario,London,Widowed,PhD
CUST01575,35.0,35-44,3,Female,Very High,Alberta,Edmonton,Married,Bachelor
CUST01576,,18-24,1,Female,Low,Ontario,London,Widowed,Master
CUST01577,27.0,25-34,2,Male,High,BC,Kelowna,Divorced,High School
CUST01578,24.0,18-24,1,Female,Medium,Quebec,Montreal,Married,PhD
CUST01579,50.0,45-54,4,Female,Low,Quebec,Montreal,Married,High School
CUST01580,40.0,35-44,3,Male,Low,Prairies,Saskatoon,Divorced,Bachelor
CUST01581,38.0,35-44,3,Male,Medium,Ontario,Ottawa,Married,College
CUST01582,36.0,35-44,3,Male,Medium,Alberta,Edmonton,Single,Master
CUST01583,,65+,6,Male,Low,Ontario,Toronto,Married,College
CUST01584,36.0,35-44,3,Male,High,Ontario,Ottawa,Single,High School
CUST01585,,45-54,4,Female,Medium,Quebec,Quebec City,Married,College
CUST01586,46.0,45-54,4,Male,Medium,Ontario,Toronto,Married,High School
CUST01587,35.0,35-44,3,Male,Medium,Alberta,Edmonton,Widowed,College
CUST01588,19.0,18-24,1,Female,Low,Quebec,Quebec City,Married,Bachelor
CUST01589,18.0,18-24,1,Female,Medium,Ontario,London,Divorced,College
CUST01590,64.0,55-64,5,Female,Low,Ontario,Hamilton,Single,College
CUST01591,22.0,18-24,1,Male,Medium,BC,Victoria,Single,High School
CUST01592,37.0,35-44,3,Male,Low,Alberta,Red Deer,Divorced,High School
CUST01593,28.0,25-34,2,Female,Medium,Quebec,Quebec City,Married,Bachelor
CUST01594,59.0,55-64,5,Male,Low,Quebec,Quebec City,Married,Bachelor
CUST01595,19.0,18-24,1,Male,High,Alberta,Red Deer,Single,Bachelor
CUST01596,20.0,18-24,1,Female,high,BC,Victoria,Married,High School
CUST01597,40.0,35-44,3,Female,Low,Ontario,London,Divorced,Bachelor
CUST01598,72.0,65+,6,Male,Medium,BC,Kelowna,Single,Bachelor
CUST01599,29.0,25-34,2,Male,Low,BC,Victoria,Married,College
CUST01600,37.0,35-44,3,Male,Medium,Alberta,Red Deer,Married,College
CUST01601,22.0,18-24,1,Male,Medium,BC,Kelowna,Single,High School
CUST01602,54.0,45-54,4,Male,Medium,Atlantic,Moncton,Married,High School
CUST01603,55.0,55-64,5,Male,Medium,Ontario,Ottawa,Single,College
CUST01604,47,45-54,4,Male,Very High,Atlantic,St. John's,Single,High School
CUST01605,26.0,25-34,2,Female,Medium,Quebec,Montreal,Married,College
CUST01606,51.0,45-54,4,Female,Medium,BC,Victoria,Married,Bachelor
CUST01607,,65+,6,Female,Medium,Ontario,Ottawa,Single,Master
CUST01608,,55-64,5,Male,Very High,Quebec,Montreal,Divorced,Bachelor
CUST01609,52.0,45-54,4,Male,High,Alberta,Calgary,Single,Bachelor
CUST01610,69.0,65+,6,Male,Medium,BC,Kelowna,Widowed,College
CUST01611,39.0,35-44,3,Male,High,Ontario,London,Married,High School
CUST01612,61.0,55-64,5,Male,Medium,Quebec,Quebec City,Married,College
CUST01613,41.0,35-44,3,Female,High,Ontario,Hamilton,Single,Bachelor
CUST01614,34.0,25-34,2,Female,High,Atlantic,Moncton,Single,Bachelor
CUST01615,27.0,25-34,2,Female,Low,Prairies,Winnipeg,Single,Master
CUST01616,47.0,45-54,4,Male,High,Ontario,London,Married,College
CUST01617,73.0,65+,6,Female,Medium,Alberta,Red Deer,Married,College
CUST01618,63.0,55-64,5,Male,Medium,Prairies,Saskatoon,Single,Bachelor
CUST01619,40.0,35-44,3,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST01620,49.0,45-54,4,Male,High,BC,Vancouver,Single,College
CUST01621,34.0,25-34,2,Female,Low,Quebec,Montreal,Married,Bachelor
CUST01622,67.0,65+,6,Female,Low,BC,Victoria,Single,College
CUST01623,68.0,65+,6,Male,High,Ontario,London,Married,Bachelor
CUST01624,34.0,25-34,2,Female,Low,Ontario,London,Married,College
CUST01625,31.0,25-34,2,Female,Low,Quebec,Montreal,Married,Bachelor
CUST01626,26.0,25-34,2,Male,Low,Ontario,London,Single,Bachelor
CUST01627,57.0,55-64,5,Male,Medium,Alberta,Calgary,Single,PhD
CUST01628,19.0,18-24,1,Male,Medium,Ontario,London,Single,Master
CUST01629,62.0,55-64,5,Female,Low,Quebec,Laval,Single,Bachelor
CUST01630,42,35-44,3,Male,Very High,Prairies,Saskatoon,Single,Bachelor
CUST01631,56.0,55-64,5,Female,High,Quebec,Laval,Married,College
CUST01632,26.0,25-34,2,Male,Medium,Quebec,Montreal,Married,High School
CUST01633,71.0,65+,6,Female,Medium,Atlantic,Moncton,Divorced,High School
CUST01634,39.0,35-44,3,Male,Medium,Prairies,Winnipeg,Married,High School
CUST01635,60.0,55-64,5,Female,Medium,Ontario,Toronto,Married,Bachelor
CUST01636,63.0,55-64,5,Female,Low,Quebec,Quebec City,Widowed,College
CUST01637,21,18-24,1,Female,low,Atlantic,Halifax,Married,High School
CUST01638,43.0,35-44,3,Female,High,Quebec,Laval,Married,Bachelor
CUST01639,46.0,45-54,4,Male,Medium,Quebec,Quebec City,Widowed,Bachelor
CUST01640,62.0,55-64,5,Female,Medium,Ontario,Toronto,Widowed,Bachelor
CUST01641,51.0,45-54,4,Male,High,Ontario,Toronto,Married,Bachelor
CUST01642,40.0,35-44,3,Male,High,Alberta,Calgary,Married,High School
CUST01643,,45-54,4,Female,Medium,Alberta,Edmonton,Married,High School
CUST01644,28.0,25-34,2,Male,High,Atlantic,St. John's,Married,Master
CUST01645,23.0,18-24,1,Female,Low,Alberta,Calgary,Divorced,College
CUST01646,35.0,35-44,3,Female,High,Ontario,Toronto,Single,Bachelor
CUST01647,38.0,35-44,3,Male,Medium,Ontario,Toronto,Divorced,Bachelor
CUST01648,59.0,55-64,5,Female,high,Atlantic,Moncton,Married,Master
CUST01649,53.0,45-54,4,Male,Very High,Ontario,Toronto,Single,Bachelor
CUST01650,58.0,55-64,5,Male,Very High,Ontario,London,Married,Bachelor
CUST01651,55.0,55-64,5,Male,Very High,Prairies,Winnipeg,Married,College
CUST01652,51.0,45-54,4,Female,Medium,BC,Vancouver,Single,PhD
CUST01653,,25-34,2,Female,Medium,Ontario,Ottawa,Widowed,Bachelor
CUST01654,54.0,45-54,4,Female,Medium,Prairies,Regina,Married,High School
CUST01655,42.0,35-44,3,Female,High,Atlantic,Moncton,Married,Bachelor
CUST01656,55.0,55-64,5,Male,High,Ontario,Hamilton,Divorced,College
CUST01657,29.0,25-34,2,Male,Low,Alberta,Red Deer,Widowed,High School
CUST01658,,35-44,3,Female,Very High,Quebec,Quebec City,Divorced,College
CUST01659,70.0,65+,6,Male,High,Quebec,Montreal,Married,Bachelor
CUST01660,59.0,55-64,5,Male,Very High,Prairies,Regina,Married,Bachelor
CUST01661,39.0,35-44,3,Male,High,Atlantic,Halifax,Single,Bachelor
CUST01662,38.0,35-44,3,Female,Medium,Ontario,Hamilton,Married,Bachelor
CUST01663,44.0,35-44,3,Female,Low,Ontario,Toronto,Divorced,Bachelor
CUST01664,74.0,65+,6,Male,Low,Ontario,Toronto,Married,College
CUST01665,48.0,45-54,4, Male,Medium,Quebec,Quebec City,Single,College
CUST01666,23.0,18-24,1,Female,Medium,Ontario,Toronto,Single,High School
CUST01667,44.0,35-44,3,Female,High,Quebec,Laval,Divorced,High School
CUST01668,57.0,55-64,5,Male,High,Ontario,Toronto,Divorced,PhD
CUST01669,51.0,45-54,4,Female,medium,Quebec,Montreal,Married,Master
CUST01670,29.0,25-34,2,Male,Low,Ontario,Toronto,Married,College
CUST01671,62.0,55-64,5,Male,Low,Alberta,Red Deer,Single,College
CUST01672,74.0,65+,6,Female,Low,Ontario,London,Married,Master
CUST01673,70,65+,6,Female,Medium,Ontario,London,Married,College
CUST01674,24.0,18-24,1,Male,Medium,Prairies,Regina,Married,Bachelor
CUST01675,27.0,25-34,2,Female,Low,Alberta,Red Deer,Married,High School
CUST01676,62.0,55-64,5, Female,Medium,Ontario,Toronto,Married,Bachelor
CUST01677,34,25-34,2,Female,Low,Ontario,Ottawa,Single,Master
CUST01678,43.0,35-44,3, Female,Medium,BC,Kelowna,Divorced,Master
CUST01679,38.0,35-44,3,Female,medium,Quebec,Montreal,Divorced,Bachelor
CUST01680,45.0,45-54,4,Male,Medium,Alberta,Red Deer,Divorced,Bachelor
CUST01681,63.0,55-64,5,Male,Medium,Quebec,Quebec City,Divorced,Bachelor
CUST01682,19.0,18-24,1,Male,Very High,Ontario,Toronto,Married,High School
CUST01683,71,65+,6,Male,Low,Quebec,Laval,Single,High School
CUST01684,60.0,55-64,5,Female,Medium,Alberta,Red Deer,Married,PhD
CUST01685,18.0,18-24,1,Female,High,Prairies,Saskatoon,Single,College
CUST01686,68.0,65+,6,Male,Medium,Ontario,Hamilton,Married,College
CUST01687,70.0,65+,6,Male,Very High,Quebec,Montreal,Single,Bachelor
CUST01688,53.0,45-54,4,Male,Medium,Ontario,London,Married,PhD
CUST01689,68.0,65+,6,Male,Medium,Quebec,Montreal,Married,Bachelor
CUST01690,43.0,35-44,3,Female,Low,Prairies,Saskatoon,Single,Bachelor
CUST01691,46.0,45-54,4,Male,Medium,Quebec,Quebec City,Single,Bachelor
CUST01692,38.0,35-44,3,Female,Medium,Prairies,Saskatoon,Married,Bachelor
CUST01693,28.0,25-34,2, Female,Low,BC,Vancouver,Married,Bachelor
CUST01694,57.0,55-64,5,Male,Medium,Prairies,Saskatoon,Married,Master
CUST01695,28.0,25-34,2,Male,Medium,Alberta,Red Deer,Single,Bachelor
CUST01696,53.0,45-54,4,Male,Low,Ontario,London,Married,College
CUST01697,66.0,65+,6,Female,High,Ontario,London,Married,Master
CUST01698,56.0,55-64,5,Female,Medium,Quebec,Laval,Married,Bachelor
CUST01699,57.0,55-64,5,Male,Low,Ontario,Toronto,Single,High School
CUST01700,52.0,45-54,4,Female,Medium,Quebec,Laval,Widowed,College
CUST01701,71.0,65+,6,Female,High,Quebec,Quebec City,Single,PhD
CUST01702,51.0,45-54,4,Male,Medium,Atlantic,St. John's,Single,College
CUST01703,72.0,65+,6,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST01704,64,55-64,5,Female,medium,Alberta,Red Deer,Single,College
CUST01705,41.0,35-44,3,Female,Medium,Prairies,Winnipeg,Widowed,Bachelor
CUST01706,71.0,65+,6,Female,Very High,Prairies,Saskatoon,Single,Bachelor
CUST01707,39.0,35-44,3,Female,High,Ontario,London,Single,Bachelor
CUST01708,22.0,18-24,1,Female,low,Quebec,Laval,Married,College
CUST01709,73.0,65+,6,Male,medium,Ontario,London,Married,High School
CUST01710,50.0,45-54,4,Female,High,Quebec,Montreal,Single,Master
CUST01711,53.0,45-54,4,Female,Low,Quebec,Laval,Single,Master
CUST01712,64,55-64,5,Female,Very High,Alberta,Calgary,Single,Bachelor
CUST01713,37.0,35-44,3,Male,Very High,Quebec,Laval,Married,Bachelor
CUST01714,36.0,35-44,3,Male,Low,Quebec,Quebec City,Married,Bachelor
CUST01715,52.0,45-54,4,Male,Very High,Atlantic,Moncton,Married,Master
CUST01716,69.0,65+,6,Male,Medium,Ontario,Ottawa,Married,Bachelor
CUST01717,60.0,55-64,5,Male,High,Quebec,Quebec City,Married,Master
CUST01718,34.0,25-34,2,Female,Medium,Alberta,Edmonton,Divorced,College
CUST01719,62.0,55-64,5,Female,Medium,Ontario,Hamilton,Married,College
CUST01720,60.0,55-64,5,Male,Medium,BC,Kelowna,Single,Bachelor
CUST01721,51.0,45-54,4,Female,High,Ontario,Hamilton,Married,College
CUST01722,26.0,25-34,2,Male,Low,Alberta,Red Deer,Married,Bachelor
CUST01723,43.0,35-44,3,Male,Medium,Ontario,Ottawa,Married,Bachelor
CUST01724,,18-24,1,Male,Low,Ontario,Toronto,Single,College
CUST01725,70.0,65+,6,Female,Medium,BC,Victoria,Single,Bachelor
CUST01726,26.0,25-34,2,Male,Medium,Ontario,Hamilton,Divorced,High School
CUST01727,26.0,25-34,2,Male,Medium,Ontario,Ottawa,Single,Bachelor
CUST01728,57.0,55-64,5,Male,medium,Quebec,Quebec City,Married,High School
CUST01729,34.0,25-34,2,Female,Low,Quebec,Quebec City,Single,Master
CUST01730,18.0,18-24,1,Male,Low,Quebec,Montreal,Single,College
CUST01731,42.0,35-44,3,Female,Low,BC,Victoria,Single,Bachelor
CUST01732,60,55-64,5,Female,Medium,Quebec,Quebec City,Single,Bachelor
CUST01733,57.0,55-64,5,Female,Very High,BC,Vancouver,Single,High School
CUST01734,59.0,55-64,5,Female,Low,Ontario,Ottawa,Married,Bachelor
CUST01735,,35-44,3,Male,Very High,Ontario,Ottawa,Married,Master
CUST01736,56.0,55-64,5,Male,High,Alberta,Edmonton,Married,High School
CUST01737,52.0,45-54,4,Female,medium,Alberta,Edmonton,Single,College
CUST01738,20,18-24,1,Male,Medium,Ontario,Ottawa,Divorced,College
CUST01739,67,65+,6,Female,High,Quebec,Laval,Widowed,College
CUST01740,54.0,45-54,4,Female,Low,Quebec,Quebec City,Single,Master
CUST01741,61.0,55-64,5,Female,Medium,Quebec,Montreal,Widowed,College
CUST01742,61.0,55-64,5,Female,High,BC,Victoria,Single,Bachelor
CUST01743,68.0,65+,6,Female,Medium,Ontario,Hamilton,Married,College
CUST01744,47.0,45-54,4,Female,High,BC,Vancouver,Single,College
CUST01745,55.0,55-64,5,Male,Low,Ontario,Toronto,Married,High School
CUST01746,51.0,45-54,4,Female,High,Quebec,Quebec City,Married,College
CUST01747,29.0,25-34,2,Male,Medium,Alberta,Red Deer,Married,Bachelor
CUST01748,36.0,35-44,3,Male,Medium,Quebec,Quebec City,Married,High School
CUST01749,54.0,45-54,4,Female,Medium,Ontario,Hamilton,Married,Master
CUST01750,61.0,55-64,5,Male,Medium,Atlantic,St. John's,Married,Bachelor
CUST01751,66.0,65+,6,Male,High,Prairies,Saskatoon,Widowed,High School
CUST01752,34.0,25-34,2, Male,Medium,Alberta,Red Deer,Divorced,High School
CUST01753,27.0,25-34,2,Female,High,Quebec,Quebec City,Widowed,High School
CUST01754,,65+,6,Female,Medium,Ontario,London,Divorced,College
CUST01755,72.0,65+,6,Female,Low,Prairies,Regina,Single,Bachelor
CUST01756,66.0,65+,6,Male,Low,Quebec,Montreal,Single,Master
CUST01757,64.0,55-64,5,Female,Low,Alberta,Edmonton,Single,Master
CUST01758,29.0,25-34,2,Female,Medium,Ontario,Hamilton,Widowed,Master
CUST01759,33.0,25-34,2,Male,Medium,Ontario,Toronto,Single,College
CUST01760,41.0,35-44,3,Male,High,Atlantic,Halifax,Married,College
CUST01761,36.0,35-44,3,Male,High,Quebec,Montreal,Single,PhD
CUST01762,25.0,25-34,2,Female,Low,Ontario,Toronto,Single,Bachelor
CUST01763,48.0,45-54,4,Female,Low,Ontario,Ottawa,Single,College
CUST01764,38.0,35-44,3,Female,Medium,Quebec,Laval,Married,College
CUST01765,34.0,25-34,2, Male,Medium,Ontario,Toronto,Single,College
CUST01766,40.0,35-44,3,Female,Low,Quebec,Laval,Married,Bachelor
CUST01767,54.0,45-54,4,Female,Low,Quebec,Laval,Divorced,Master
CUST01768,71.0,65+,6,Female,Very High,Alberta,Red Deer,Married,High School
CUST01769,33.0,25-34,2,Female,High,Quebec,Quebec City,Single,High School
CUST01770,23.0,18-24,1,Male,Low,Atlantic,Moncton,Divorced,College
CUST01771,,25-34,2,Male,Medium,Ontario,Toronto,Married,College
CUST01772,42.0,35-44,3,Female,Medium,BC,Kelowna,Single,Bachelor
CUST01773,35.0,35-44,3,Female,High,Ontario,Ottawa,Married,Bachelor
CUST01774,42.0,35-44,3,Female,Medium,Alberta,Edmonton,Married,College
CUST01775,29.0,25-34,2,Male,Low,Atlantic,Moncton,Married,Bachelor
CUST01776,32.0,25-34,2,Female,High,Alberta,Calgary,Single,College
CUST01777,43,35-44,3,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST01778,58.0,55-64,5,Male,Medium,Quebec,Laval,Married,Bachelor
CUST01779,62.0,55-64,5,Female,Medium,Alberta,Edmonton,Single,College
CUST01780,43.0,35-44,3,Female,Medium,Prairies,Saskatoon,Married,Bachelor
CUST01781,64.0,55-64,5,Male,Medium,Atlantic,Halifax,Married,College
CUST01782,49.0,45-54,4,Male,Low,Quebec,Laval,Married,College
CUST01783,27.0,25-34,2,Male,Medium,Atlantic,Moncton,Married,College
CUST01784,33.0,25-34,2,Male,Low,Ontario,Hamilton,Single,College
CUST01785,24.0,18-24,1,Female,High,Ontario,Hamilton,Divorced,Bachelor
CUST01786,34.0,25-34,2,Female,Low,Ontario,Ottawa,Married,College
CUST01787,40.0,35-44,3,Male,Low,Ontario,Toronto,Single,Bachelor
CUST01788,43.0,35-44,3,Female,High,Alberta,Red Deer,Married,Master
CUST01789,38.0,35-44,3,Female,High,Alberta,Edmonton,Married,College
CUST01790,39.0,35-44,3,Female,High,Alberta,Red Deer,Divorced,High School
CUST01791,24.0,18-24,1,Male,Medium,BC,Kelowna,Married,High School
CUST01792,31.0,25-34,2,Female,Low,Quebec,Laval,Married,High School
CUST01793,32.0,25-34,2,Male,High,BC,Victoria,Widowed,High School
CUST01794,70.0,65+,6,Male,High,Quebec,Laval,Married,Bachelor
CUST01795,24.0,18-24,1,Male,Low,Alberta,Red Deer,Single,College
CUST01796,26.0,25-34,2,Male,Very High,BC,Vancouver,Married,Bachelor
CUST01797,68.0,65+,6,Male,Low,BC,Victoria,Married,High School
CUST01798,65.0,65+,6,Male,Very High,Quebec,Quebec City,Married,College
CUST01799,25.0,25-34,2,Male,High,Prairies,Regina,Single,College
CUST01800,67.0,65+,6,Female,High,Ontario,Toronto,Married,College
CUST01801,40.0,35-44,3,Female,Very High,Quebec,Laval,Single,High School
CUST01802,46.0,45-54,4,Male,High,Alberta,Red Deer,Single,Bachelor
CUST01803,35.0,35-44,3,Female,Low,Quebec,Quebec City,Married,Bachelor
CUST01804,48.0,45-54,4,Female,Medium,Prairies,Winnipeg,Married,High School
CUST01805,,45-54,4,Female,Low,Ontario,Hamilton,Married,Bachelor
CUST01806,69.0,65+,6,Male,Medium,Quebec,Quebec City,Married,College
CUST01807,56.0,55-64,5,Female,High,Prairies,Regina,Married,College
CUST01808,52.0,45-54,4,Female,Medium,Quebec,Laval,Married,Master
CUST01809,35.0,35-44,3, Female,Medium,Quebec,Montreal,Married,Master
CUST01810,59,55-64,5,Male,Medium,Ontario,Toronto,Single,Master
CUST01811,56.0,55-64,5,Female,High,Ontario,Toronto,Single,High School
CUST01812,34.0,25-34,2,Female,Low,BC,Kelowna,Divorced,PhD
CUST01813,31.0,25-34,2,Female,Medium,Ontario,London,Married,Bachelor
CUST01814,48.0,45-54,4,Male,Low,Prairies,Winnipeg,Married,Bachelor
CUST01815,41.0,35-44,3,Male,High,Alberta,Edmonton,Married,PhD
CUST01816,52,45-54,4,Female,Low,Ontario,Hamilton,Single,Master
CUST01817,61.0,55-64,5,Female,High,BC,Vancouver,Married,Bachelor
CUST01818,62.0,55-64,5,Male,Medium,BC,Kelowna,Single,Master
CUST01819,51.0,45-54,4,Female,Low,Ontario,Hamilton,Divorced,College
CUST01820,20.0,18-24,1,Male,Very High,Ontario,Ottawa,Single,Bachelor
CUST01821,54.0,45-54,4,Female,Low,Quebec,Quebec City,Married,High School
CUST01822,60.0,55-64,5,Female,Medium,BC,Victoria,Single,PhD
CUST01823,57.0,55-64,5,Female,Low,BC,Kelowna,Divorced,Bachelor
CUST01824,43.0,35-44,3,Female,Medium,Quebec,Laval,Widowed,Master
CUST01825,72.0,65+,6,Male,Medium,Alberta,Edmonton,Single,College
CUST01826,40.0,35-44,3,Female,Medium,Alberta,Red Deer,Single,Bachelor
CUST01827,61.0,55-64,5,Male,Low,BC,Victoria,Single,College
CUST01828,56.0,55-64,5,Female,Medium,Alberta,Edmonton,Married,Bachelor
CUST01829,32.0,25-34,2,Female,High,Ontario,Toronto,Single,Bachelor
CUST01830,73.0,65+,6,Female,High,Prairies,Saskatoon,Married,High School
CUST01831,66.0,65+,6,Male,Medium,BC,Vancouver,Single,College
CUST01832,21.0,18-24,1,Female,Medium,Alberta,Edmonton,Married,Bachelor
CUST01833,46.0,45-54,4,Male,Low,Quebec,Laval,Married,College
