PolicyID,CustomerID,RiskScore,RiskCategory,AnnualPremium,ClaimAmount,ClaimsCount,PolicyYear
POL001381,CUST02753,14.4,Low,1072.85,0.0,0,2025
POL001382,CUST00155,1.8,Low,944.84,0.0,0,2025
POL001383,CUST01656,28.7,Medium,1768.09,0.0,0,2025
POL001384,CUST01752,3.6,Low,1210.33,1288.45,2,2025
POL001385,CUST02856,34.8,Medium,,0.0,0,2025
POL001386,CUST02885,42.2,Medium,,0.0,0,2025
POL001387,CUST03513,8.5,Low,990.33,693.92,1,2025
POL001388,CUST00425,23.9,Low,1641.46,0.0,0,2025
POL001389,CUST01490,29.8,Medium,1616.91,0.0,0,2025
POL001390,CUST00619,6.9,Low,,11442.5,1,2025
POL001391,CUST01519,12.4,Low,901.59,622.47,1,2025
POL001392,CUST00173,22.0,Low,1544.23,0.0,0,2025
POL001393,CUST04075,6.8,Low,948.08,9311.58,1,2025
POL001394,CUST03545,10.6,Low,1400.11,0.0,0,2025
POL001395,CUST01345,33.4,Medium,1629.37,0.0,0,2025
POL001396,CUST04618,27.6,Medium,1723.54,0.0,0,2025
POL001397,CUST04064,,Medium,1821.1,0.0,0,2025
POL001398,CUST04564,25.7,Medium,1667.0,0.0,0,2025
POL001399,CUST01500,8.6,Low,1693.61,0.0,0,2025
POL001400,CUST01335,9.7,Low,1385.36,0.0,0,2025
POL001401,CUST02448,33.5,Medium,1783.35,0.0,0,2025
POL001402,CUST04500,25.7,Medium,1536.26,0.0,0,2025
POL001403,CUST04222,24.0,Low,1333.97,0.0,0,2025
POL001404,CUST04955,43.4,Medium,1922.21,4729.61,2,2025
POL001405,CUST01882,11.5,Low,1271.32,0.0,0,2025
POL001406,CUST02010,23.9,Low,1552.92,0.0,0,2025
POL001407,CUST00534,0.0,Low,1326.36,11351.31,1,2025
POL001408,CUST03079,14.9,Low,1118.64,0.0,0,2025
POL001409,CUST01220,4.2,Low,1040.91,0.0,0,2025
POL001410,CUST01124,,Low,1302.11,646.32,1,2025
POL001411,CUST02996,19.1,Low,1241.18,0.0,0,2025
POL001412,CUST00889,6.4,Low,1121.84,0.0,0,2025
POL001413,CUST04775,19.2,Low,1275.74,0.0,0,2025
POL001414,CUST02974,13.2,Low,1416.2,0.0,0,2025
POL001415,CUST04773,18.2,Low,1280.43,3749.26,1,2025
POL001416,CUST02085,33.9,Medium,1961.94,0.0,0,2025
POL001417,CUST01111,2.5,Low,712.36,0.0,0,2025
POL001418,CUST02781,30.9,Medium,1565.75,0.0,0,2025
POL001419,CUST03822,8.6,Low,1513.01,0.0,0,2025
POL001420,CUST02731,5.2,Low,1409.83,0.0,0,2025
POL001421,CUST01221,36.2,Medium,1989.97,0.0,0,2025
POL001422,CUST04456,7.5,Low,1410.08,0.0,0,2025
POL001423,CUST03799,13.4,Low,1372.48,8145.87,1,2025
POL001424,CUST03439,34.7,Medium,1924.54,0.0,0,2025
POL001425,CUST03377,36.7,Medium,1566.62,0.0,0,2025
POL001426,CUST03482,7.5,Low,1090.65,0.0,0,2025
POL001427,CUST01058,0.3,Low,,4514.42,1,2025
POL001428,CUST04782,10.3,Low,1018.35,0.0,0,2025
POL001429,CUST02022,36.4,Medium,1816.45,0.0,0,2025
POL001430,CUST04827,55.2,High,2066.25,12253.22,2,2025
POL001431,CUST00038,0.0,Low,1206.95,0.0,0,2025
POL001432,CUST02162,6.4,Low,1163.54,0.0,0,2025
POL001433,CUST02106,30.5,Medium,1805.91,0.0,0,2025
POL001434,CUST04601,42.1,Medium,1784.22,0.0,0,2025
POL001435,CUST02681,21.8,Low,1269.38,0.0,0,2025
POL001436,CUST03559,,Low,1035.08,0.0,0,2025
POL001437,CUST02958,50.7,High,1750.11,2863.53,1,2025
POL001438,CUST02764,5.7,Low,1206.91,0.0,0,2025
POL001439,CUST01745,7.8,Low,1082.18,0.0,0,2025
POL001440,CUST01933,17.4,Low,1557.87,0.0,0,2025
POL001441,CUST02858,14.8,Low,989.72,0.0,0,2025
POL001442,CUST00538,11.0,Low,1139.05,2631.13,1,2025
POL001443,CUST02481,28.3,Medium,1366.04,0.0,0,2025
POL001444,CUST01175,43.3,Medium,1777.09,0.0,0,2025
POL001445,CUST00975,0.0,Low,1053.18,0.0,0,2025
POL001446,CUST00771,,Low,1388.07,0.0,0,2025
POL001447,CUST01919,16.9,Low,1570.62,0.0,0,2025
POL001448,CUST00365,11.1,Low,938.79,0.0,0,2025
POL001449,CUST03753,18.9,Low,1564.96,0.0,0,2025
POL001450,CUST00232,12.8,Low,1649.85,0.0,0,2025
POL001451,CUST02358,38.2,Medium,1894.56,0.0,0,2025
POL001452,CUST04540,25.8,Medium,1708.46,0.0,0,2025
POL001453,CUST04613,16.2,Low,1544.59,0.0,0,2025
POL001454,CUST02434,21.4,Low,1454.32,0.0,0,2025
POL001455,CUST02584,7.5,Low,849.15,0.0,0,2025
POL001456,CUST00735,13.7,Low,1184.39,0.0,0,2025
POL001457,CUST04309,4.9,Low,1362.6,213.35,1,2025
POL001458,CUST03109,0.3,Low,922.78,0.0,0,2025
POL001459,CUST02054,0.0,Low,1199.8,0.0,0,2025
POL001460,CUST01256,27.9,Medium,1462.2,0.0,0,2025
POL001461,CUST02246,,Low,1143.68,4260.65,1,2025
POL001462,CUST03286,22.5,Low,1529.12,0.0,0,2025
POL001463,CUST00507,15.7,Low,,0.0,0,2025
POL001464,CUST03429,7.1,Low,1037.85,0.0,0,2025
POL001465,CUST02760,,Low,1195.64,0.0,0,2025
POL001466,CUST01383,12.3,Low,1315.86,0.0,0,2025
POL001467,CUST01021,2.3,Low,1370.13,0.0,0,2025
POL001468,CUST04475,0.0,Low,828.02,0.0,0,2025
POL001469,CUST04155,21.6,Low,1430.27,0.0,0,2025
POL001470,CUST03031,50.5,High,2323.19,0.0,0,2025
POL001471,CUST00320,18.4,Low,1219.33,0.0,0,2025
POL001472,CUST01479,2.3,Low,1298.39,0.0,0,2025
POL001473,CUST03365,29.4,Medium,1735.72,0.0,0,2025
POL001474,CUST01241,41.7,Medium,1687.65,0.0,0,2025
POL001475,CUST03306,16.9,Low,1339.31,0.0,0,2025
POL001476,CUST01724,9.3,Low,947.35,13019.23,1,2025
POL001477,CUST01615,,Low,1089.9,7224.67,2,2025
POL001478,CUST04519,16.6,Low,1252.69,0.0,0,2025
POL001479,CUST00894,9.3,Low,1501.62,0.0,0,2025
POL001480,CUST01600,44.4,Medium,1861.9,0.0,0,2025
POL001481,CUST02923,49.0,Medium,1916.1,0.0,0,2025
POL001482,CUST04547,4.5,Low,1015.98,0.0,0,2025
POL001483,CUST02357,43.3,Medium,1706.21,0.0,0,2025
POL001484,CUST00505,4.2,Low,1100.08,0.0,0,2025
POL001485,CUST02219,25.8,Medium,1623.49,0.0,0,2025
POL001486,CUST03635,30.3,Medium,1467.79,0.0,0,2025
POL001487,CUST04298,29.0,Medium,1617.59,0.0,0,2025
POL001488,CUST02382,,Low,1049.95,0.0,0,2025
POL001489,CUST04829,28.1,Medium,1474.02,0.0,0,2025
POL001490,CUST02245,37.6,Medium,1916.31,1798.48,1,2025
POL001491,CUST00659,36.5,Medium,2021.11,4136.77,1,2025
POL001492,CUST00110,,High,2312.82,908.87,3,2025
POL001493,CUST02880,60.7,High,2394.21,0.0,0,2025
POL001494,CUST03295,42.5,Medium,1641.13,0.0,0,2025
POL001495,CUST03578,22.2,Low,,5697.42,1,2025
POL001496,CUST00220,30.7,Medium,1736.68,0.0,0,2025
POL001497,CUST00874,48.9,Medium,1901.85,0.0,0,2025
POL001498,CUST02239,4.2,Low,940.03,0.0,0,2025
POL001499,CUST01664,0.0,Low,941.76,0.0,0,2025
POL001500,CUST01589,47.8,Medium,,3846.39,2,2025
POL001501,CUST00100,34.0,Medium,1674.34,8241.38,1,2025
POL001502,CUST02750,15.8,Low,1379.09,0.0,0,2025
POL001503,CUST02654,66.7,High,2246.56,0.0,0,2025
POL001504,CUST02696,21.6,Low,1364.62,9621.03,1,2025
POL001505,CUST03681,12.7,Low,1068.11,0.0,0,2025
POL001506,CUST00514,4.2,Low,1072.57,0.0,0,2025
POL001507,CUST02202,46.4,Medium,1496.53,0.0,0,2025
POL001508,CUST04706,50.0,High,1822.63,2581.1,1,2025
POL001509,CUST01238,37.1,Medium,1712.14,0.0,0,2025
POL001510,CUST01165,78.3,Very High,2732.9,0.0,0,2025
POL001511,CUST01720,28.7,Medium,1340.96,0.0,0,2025
POL001512,CUST02741,27.6,Medium,1876.4,0.0,0,2025
POL001513,CUST00636,30.2,Medium,,0.0,0,2025
POL001514,CUST03878,,Medium,1825.06,687.41,2,2025
POL001515,CUST00301,,Low,1190.46,0.0,0,2025
POL001516,CUST04590,9.7,Low,631.36,2704.41,1,2025
POL001517,CUST01066,13.6,Low,1220.02,0.0,0,2025
POL001518,CUST02049,39.9,Medium,1794.66,0.0,0,2025
POL001519,CUST04280,29.5,Medium,,0.0,0,2025
POL001520,CUST02567,8.2,Low,1366.28,0.0,0,2025
POL001521,CUST01730,22.1,Low,1077.08,0.0,0,2025
POL001522,CUST04679,20.4,Low,1794.03,0.0,0,2025
POL001523,CUST01287,11.2,Low,1535.27,0.0,0,2025
POL001524,CUST00517,4.9,Low,960.95,0.0,0,2025
POL001525,CUST01019,32.2,Medium,1432.93,1540.08,2,2025
POL001526,CUST00435,6.4,Low,1253.91,0.0,0,2025
POL001527,CUST04608,18.2,Low,1557.44,0.0,0,2025
POL001528,CUST00576,22.8,Low,1712.57,0.0,0,2025
POL001529,CUST01075,7.4,Low,1208.36,0.0,0,2025
POL001530,CUST03060,25.7,Medium,1781.76,1626.15,2,2025
POL001531,CUST04392,,Medium,1728.22,200.0,1,2025
POL001532,CUST03799,13.5,Low,1122.76,0.0,0,2025
POL001533,CUST04767,7.2,Low,1138.53,0.0,0,2025
POL001534,CUST01363,6.9,Low,980.61,977.18,1,2025
POL001535,CUST00476,43.0,Medium,1778.66,0.0,0,2025
POL001536,CUST03097,0.4,Low,1197.91,0.0,0,2025
POL001537,CUST00505,7.0,Low,1265.25,0.0,0,2025
POL001538,CUST03233,7.7,Low,813.05,0.0,0,2025
POL001539,CUST00263,12.7,Low,1245.96,2540.38,1,2025
POL001540,CUST00786,9.7,Low,1351.23,0.0,0,2025
POL001541,CUST03640,57.2,High,2187.31,468.32,1,2025
POL001542,CUST00388,21.5,Low,,566.32,2,2025
POL001543,CUST00281,9.2,Low,1238.48,0.0,0,2025
POL001544,CUST03993,12.4,Low,1338.41,298.78,2,2025
POL001545,CUST00190,12.2,Low,1598.54,0.0,0,2025
POL001546,CUST01742,5.3,Low,1232.44,0.0,0,2025
POL001547,CUST02305,37.7,Medium,1354.26,0.0,0,2025
POL001548,CUST04431,31.8,Medium,1512.36,0.0,0,2025
POL001549,CUST02382,8.5,Low,700.41,0.0,0,2025
POL001550,CUST04601,40.4,Medium,1756.12,0.0,0,2025
POL001551,CUST00949,21.2,Low,1274.98,3839.17,2,2025
POL001552,CUST04864,26.3,Medium,1483.98,0.0,0,2025
POL001553,CUST04880,48.8,Medium,1507.01,6637.2,1,2025
POL001554,CUST01522,21.0,Low,,4546.42,1,2025
POL001555,CUST00823,26.1,Medium,1634.73,0.0,0,2025
POL001556,CUST00002,12.8,Low,1567.37,0.0,0,2025
POL001557,CUST04832,28.7,Medium,1748.42,0.0,0,2025
POL001558,CUST00260,33.2,Medium,1665.91,0.0,0,2025
POL001559,CUST02341,1.6,Low,818.28,0.0,0,2025
POL001560,CUST03192,,Medium,1740.73,0.0,0,2025
POL001561,CUST04244,,Medium,1959.11,14558.34,3,2025
POL001562,CUST00402,33.0,Medium,1564.56,791.98,1,2025
POL001563,CUST03273,6.1,Low,917.66,4700.43,3,2025
POL001564,CUST01726,8.3,Low,1076.26,0.0,0,2025
POL001565,CUST03696,15.6,Low,1448.43,0.0,0,2025
POL001566,CUST02726,26.3,Medium,1428.48,5604.3,1,2025
POL001567,CUST03962,17.1,Low,1507.4,0.0,0,2025
POL001568,CUST01895,7.4,Low,1345.41,0.0,0,2025
POL001569,CUST00030,34.6,Medium,1783.46,0.0,0,2025
POL001570,CUST03967,35.3,Medium,1771.22,0.0,0,2025
POL001571,CUST01195,11.7,Low,1364.03,0.0,0,2025
POL001572,CUST02590,13.0,Low,1642.71,1353.14,1,2025
POL001573,CUST01745,0.0,Low,977.24,0.0,0,2025
POL001574,CUST03820,29.5,Medium,1676.01,1015.95,0,2025
POL001575,CUST00412,3.4,Low,1131.21,9392.78,1,2025
POL001576,CUST01561,32.4,Medium,1703.12,0.0,0,2025
POL001577,CUST04704,25.5,Medium,1315.58,0.0,0,2025
POL001578,CUST03320,20.3,Low,1481.89,0.0,0,2025
POL001579,CUST01100,21.2,Low,1174.13,0.0,0,2025
POL001580,CUST03439,45.4,Medium,1990.55,0.0,0,2025
POL001581,CUST00191,54.7,High,2350.46,220.22,2,2025
POL001582,CUST01891,4.9,Low,1195.15,0.0,0,2025
POL001583,CUST04319,53.1,High,1908.97,0.0,0,2025
POL001584,CUST04722,36.9,Medium,1994.56,0.0,0,2025
POL001585,CUST03138,18.3,Low,1180.76,0.0,0,2025
POL001586,CUST01086,49.0,Medium,2162.27,0.0,0,2025
POL001587,CUST04916,8.2,Low,1152.18,0.0,0,2025
POL001588,CUST01765,26.5,Medium,1404.67,0.0,0,2025
POL001589,CUST03453,41.1,Medium,1893.96,0.0,0,2025
POL001590,CUST03239,43.5,Medium,1723.99,636.45,1,2025
POL001591,CUST01900,10.7,Low,1242.22,0.0,0,2025
POL001592,CUST02950,35.1,Medium,1820.2,0.0,0,2025
POL001593,CUST04692,17.5,Low,1314.86,6384.82,1,2025
POL001594,CUST00970,8.6,Low,1174.47,0.0,0,2025
POL001595,CUST03820,21.0,Low,1430.5,0.0,0,2025
POL001596,CUST01018,21.5,Low,1735.53,0.0,0,2025
POL001597,CUST01638,2.9,Low,1309.28,0.0,0,2025
POL001598,CUST03276,14.4,Low,1244.46,5570.4,2,2025
POL001599,CUST04080,2.4,Low,1421.0,0.0,0,2025
POL001600,CUST04126,17.2,Low,897.27,0.0,0,2025
POL001601,CUST00454,18.2,Low,1419.22,0.0,0,2025
POL001602,CUST01230,29.9,Medium,1610.87,4264.8,1,2025
POL001603,CUST04475,4.6,Low,1194.86,0.0,0,2025
POL001604,CUST01530,26.0,Medium,1486.92,0.0,0,2025
POL001605,CUST04673,11.7,Low,1373.85,0.0,0,2025
POL001606,CUST00738,37.2,Medium,1723.19,0.0,0,2025
POL001607,CUST01790,13.2,Low,1476.75,0.0,0,2025
POL001608,CUST01930,6.6,Low,1289.51,0.0,0,2025
POL001609,CUST04883,25.0,Medium,1477.27,5820.06,1,2025
POL001610,CUST00154,19.7,Low,1882.63,0.0,0,2025
POL001611,CUST01968,40.0,Medium,1884.19,0.0,0,2025
POL001612,CUST03129,26.8,Medium,1979.31,0.0,0,2025
POL001613,CUST01644,91.6,Very High,2715.91,0.0,0,2025
POL001614,CUST00047,8.4,Low,1352.84,0.0,0,2025
POL001615,CUST00104,5.3,Low,1260.14,0.0,0,2025
POL001616,CUST00234,37.8,Medium,1650.99,0.0,0,2025
POL001617,CUST00166,33.7,Medium,1665.41,0.0,0,2025
POL001618,CUST02940,42.1,Medium,,0.0,0,2025
POL001619,CUST01981,63.1,High,2243.3,8806.19,1,2025
POL001620,CUST01209,17.0,Low,1249.27,0.0,0,2025
POL001621,CUST03129,,Medium,,0.0,0,2025
POL001622,CUST03957,30.5,Medium,1216.88,0.0,0,2025
POL001623,CUST02519,17.1,Low,1366.79,0.0,0,2025
POL001624,CUST00109,25.4,Medium,,0.0,0,2025
POL001625,CUST01160,0.0,Low,1044.99,0.0,0,2025
POL001626,CUST04425,60.5,High,1970.16,0.0,0,2025
POL001627,CUST03657,16.4,Low,1259.84,0.0,0,2025
POL001628,CUST02535,10.4,Low,1466.77,0.0,0,2025
POL001629,CUST04498,19.8,Low,1736.61,0.0,0,2025
POL001630,CUST03189,12.8,Low,,0.0,0,2025
POL001631,CUST02605,52.0,High,1966.18,0.0,0,2025
POL001632,CUST02543,25.3,Medium,1078.07,0.0,0,2025
POL001633,CUST03607,42.4,Medium,1945.17,5236.45,2,2025
POL001634,CUST02575,23.9,Low,1586.07,1032.68,1,2025
POL001635,CUST01254,,High,1864.33,0.0,0,2025
POL001636,CUST03532,37.1,Medium,1161.45,0.0,0,2025
POL001637,CUST00663,16.5,Low,1641.18,2284.58,2,2025
POL001638,CUST03684,0.0,Low,1027.66,0.0,0,2025
POL001639,CUST03003,32.5,Medium,,0.0,0,2025
POL001640,CUST01341,10.6,Low,1268.48,0.0,0,2025
POL001641,CUST01874,7.2,Low,1464.19,0.0,0,2025
POL001642,CUST04840,1.1,Low,1175.35,0.0,0,2025
POL001643,CUST01646,7.8,Low,1548.3,1854.22,1,2025
POL001644,CUST02153,26.3,Medium,1203.08,0.0,0,2025
POL001645,CUST01690,26.5,Medium,1548.08,0.0,0,2025
POL001646,CUST02352,32.7,Medium,1540.65,0.0,0,2025
POL001647,CUST00336,33.3,Medium,1315.39,0.0,0,2025
POL001648,CUST01184,33.7,Medium,2039.09,7668.52,1,2025
POL001649,CUST03643,3.2,Low,1217.02,0.0,0,2025
POL001650,CUST03478,19.6,Low,1297.66,0.0,0,2025
POL001651,CUST02136,27.5,Medium,1521.68,0.0,0,2025
POL001652,CUST02781,17.8,Low,,0.0,0,2025
POL001653,CUST01832,18.1,Low,1469.91,0.0,0,2025
POL001654,CUST04152,62.3,High,2243.18,0.0,0,2025
POL001655,CUST04587,19.4,Low,1459.61,0.0,0,2025
POL001656,CUST00788,17.4,Low,1350.25,0.0,0,2025
POL001657,CUST01068,33.9,Medium,1793.02,1171.27,2,2025
POL001658,CUST00525,26.2,Medium,1740.2,0.0,0,2025
POL001659,CUST00453,28.0,Medium,1763.2,0.0,0,2025
POL001660,CUST01520,3.4,Low,1188.84,1298.44,1,2025
POL001661,CUST02590,13.7,Low,985.72,0.0,0,2025
POL001662,CUST00705,40.2,Medium,1861.73,0.0,0,2025
POL001663,CUST03436,26.8,Medium,1703.09,200.0,2,2025
POL001664,CUST03000,34.1,Medium,,847.22,1,2025
POL001665,CUST04819,33.3,Medium,1479.6,0.0,0,2025
POL001666,CUST01797,16.6,Low,1143.87,0.0,0,2025
POL001667,CUST01387,45.3,Medium,2171.48,0.0,0,2025
POL001668,CUST02796,31.7,Medium,1397.39,0.0,0,2025
POL001669,CUST00445,8.8,Low,1041.31,0.0,0,2025
POL001670,CUST00202,,Low,1334.84,0.0,0,2025
POL001671,CUST01781,18.1,Low,1668.58,0.0,0,2025
POL001672,CUST04662,60.5,High,1882.73,0.0,0,2025
POL001673,CUST01729,4.0,Low,836.27,0.0,0,2025
POL001674,CUST00453,24.6,Low,1551.35,11413.45,1,2025
POL001675,CUST02032,43.8,Medium,1879.89,200.0,2,2025
POL001676,CUST03110,31.2,Medium,1365.08,0.0,0,2025
POL001677,CUST03045,8.8,Low,1358.51,0.0,0,2025
POL001678,CUST00532,5.4,Low,1272.9,0.0,0,2025
POL001679,CUST02419,31.3,Medium,1382.23,0.0,0,2025
POL001680,CUST03848,9.4,Low,1486.84,0.0,0,2025
POL001681,CUST03911,21.6,Low,,497.31,1,2025
POL001682,CUST01502,,Medium,1485.16,0.0,0,2025
POL001683,CUST02092,35.8,Medium,1847.62,0.0,0,2025
POL001684,CUST02560,2.2,Low,926.42,0.0,0,2025
POL001685,CUST02515,12.4,Low,1288.25,7922.77,1,2025
POL001686,CUST04979,4.9,Low,1200.43,0.0,0,2025
POL001687,CUST02492,,Medium,1860.46,0.0,0,2025
POL001688,CUST04209,43.1,Medium,1760.45,5512.94,1,2025
POL001689,CUST01975,5.7,Low,1352.07,0.0,0,2025
POL001690,CUST01089,22.1,Low,1324.89,0.0,0,2025
POL001691,CUST02039,31.0,Medium,1331.51,0.0,0,2025
POL001692,CUST01891,7.2,Low,1009.92,0.0,0,2025
POL001693,CUST01628,45.3,Medium,1742.17,7904.67,1,2025
POL001694,CUST03541,38.7,Medium,1923.95,582.94,1,2025
POL001695,CUST02839,4.2,Low,1243.32,0.0,0,2025
POL001696,CUST01821,8.0,Low,953.86,0.0,0,2025
POL001697,CUST03674,11.9,Low,1229.72,0.0,0,2025
POL001698,CUST00887,26.1,Medium,1430.51,0.0,0,2025
POL001699,CUST03446,39.2,Medium,1759.45,0.0,0,2025
POL001700,CUST00900,9.4,Low,1413.23,0.0,0,2025
POL001701,CUST01610,26.0,Medium,1234.87,0.0,0,2025
POL001702,CUST03348,13.2,Low,1087.52,0.0,0,2025
POL001703,CUST03186,2.8,Low,1095.43,968.11,2,2025
POL001704,CUST04813,44.3,Medium,1928.21,0.0,0,2025
POL001705,CUST03618,4.4,Low,1326.08,742.03,1,2025
POL001706,CUST04171,30.5,Medium,1516.49,0.0,0,2025
POL001707,CUST00283,11.0,Low,1321.39,4015.51,1,2025
POL001708,CUST00903,1.9,Low,1011.4,0.0,0,2025
POL001709,CUST00497,35.8,Medium,1887.05,0.0,0,2025
POL001710,CUST00783,56.2,High,2155.46,0.0,0,2025
POL001711,CUST03518,33.8,Medium,1412.43,0.0,0,2025
POL001712,CUST04747,,Low,1350.59,0.0,0,2025
POL001713,CUST03305,5.2,Low,1270.43,0.0,0,2025
POL001714,CUST01207,49.9,Medium,,0.0,0,2025
POL001715,CUST01129,20.4,Low,1578.73,0.0,0,2025
POL001716,CUST01208,9.2,Low,1088.07,0.0,0,2025
POL001717,CUST00022,9.1,Low,1442.04,0.0,0,2025
POL001718,CUST01278,33.3,Medium,1740.55,0.0,0,2025
POL001719,CUST02916,17.3,Low,1588.5,0.0,0,2025
POL001720,CUST02592,16.4,Low,1369.22,0.0,0,2025
POL001721,CUST00589,20.5,Low,1276.47,0.0,0,2025
POL001722,CUST03556,6.3,Low,,1158.95,2,2025
POL001723,CUST03458,33.4,Medium,1647.46,5366.44,2,2025
POL001724,CUST03981,24.3,Low,1666.69,0.0,0,2025
POL001725,CUST03562,1.6,Low,744.1,0.0,0,2025
POL001726,CUST00583,30.9,Medium,1889.99,0.0,0,2025
POL001727,CUST03899,13.8,Low,1291.29,0.0,0,2025
POL001728,CUST00032,11.7,Low,,0.0,0,2025
POL001729,CUST03069,15.0,Low,1494.86,0.0,0,2025
POL001730,CUST03941,25.1,Medium,1369.62,0.0,0,2025
POL001731,CUST02404,8.4,Low,1127.49,16601.38,3,2025
POL001732,CUST03485,16.7,Low,1142.96,0.0,0,2025
POL001733,CUST02343,4.4,Low,1202.63,0.0,0,2025
POL001734,CUST00821,1.2,Low,1027.16,0.0,0,2025
POL001735,CUST01194,,Medium,1373.96,0.0,0,2025
POL001736,CUST01612,,Medium,1798.15,0.0,0,2025
POL001737,CUST02168,39.1,Medium,1890.27,0.0,0,2025
POL001738,CUST04978,0.0,Low,1013.8,0.0,0,2025
POL001739,CUST02612,35.5,Medium,1333.64,0.0,0,2025
POL001740,CUST00670,16.5,Low,1457.87,0.0,0,2025
POL001741,CUST03703,18.8,Low,1384.5,0.0,0,2025
POL001742,CUST04353,25.8,Medium,1675.4,0.0,0,2025
POL001743,CUST02915,16.8,Low,1601.22,7368.54,1,2025
POL001744,CUST04156,0.7,Low,1022.25,0.0,0,2025
POL001745,CUST04104,12.5,Low,1308.73,837.95,3,2025
POL001746,CUST03804,24.6,Low,1319.54,5819.35,1,2025
POL001747,CUST01119,24.2,Low,1478.08,0.0,0,2025
POL001748,CUST03326,23.9,Low,1378.46,0.0,0,2025
POL001749,CUST00957,11.7,Low,1070.56,1137.47,1,2025
POL001750,CUST00332,44.5,Medium,2003.39,0.0,0,2025
POL001751,CUST01957,2.2,Low,1158.37,1458.42,1,2025
POL001752,CUST01905,0.0,Low,,0.0,0,2025
POL001753,CUST02706,78.3,Very High,2587.19,0.0,0,2025
POL001754,CUST02274,7.3,Low,1062.1,0.0,0,2025
POL001755,CUST00598,7.5,Low,904.71,0.0,0,2025
POL001756,CUST00886,0.0,Low,961.15,1182.21,1,2025
POL001757,CUST02480,1.3,Low,1149.91,0.0,0,2025
POL001758,CUST02345,10.1,Low,1303.32,0.0,0,2025
POL001759,CUST04003,47.6,Medium,1942.33,0.0,0,2025
POL001760,CUST02266,42.3,Medium,1786.69,0.0,0,2025
POL001761,CUST04514,29.8,Medium,1547.77,0.0,0,2025
POL001762,CUST00944,16.8,Low,1521.56,0.0,0,2025
POL001763,CUST02371,19.0,Low,,0.0,0,2025
POL001764,CUST00059,30.4,Medium,1682.98,0.0,0,2025
POL001765,CUST00612,20.3,Low,1220.1,653.54,1,2025
POL001766,CUST03261,29.9,Medium,1532.86,0.0,0,2025
POL001767,CUST01507,8.8,Low,1154.95,0.0,0,2025
POL001768,CUST00746,13.6,Low,1295.28,0.0,0,2025
POL001769,CUST02041,7.2,Low,,0.0,0,2025
POL001770,CUST03845,30.0,Medium,1917.29,0.0,0,2025
POL001771,CUST00613,8.1,Low,1060.44,0.0,0,2025
POL001772,CUST00248,17.4,Low,1556.51,0.0,0,2025
POL001773,CUST02711,25.1,Medium,1275.2,0.0,0,2025
POL001774,CUST04935,31.2,Medium,1314.48,0.0,0,2025
POL001775,CUST01439,56.3,High,2084.93,0.0,0,2025
POL001776,CUST02921,21.5,Low,1273.43,0.0,0,2025
POL001777,CUST04746,33.3,Medium,1614.34,0.0,0,2025
POL001778,CUST01381,15.4,Low,1614.2,0.0,0,2025
POL001779,CUST02991,2.5,Low,1287.48,0.0,0,2025
POL001780,CUST01507,17.8,Low,1109.79,0.0,0,2025
POL001781,CUST01970,37.8,Medium,1556.42,3280.69,1,2025
POL001782,CUST03750,35.3,Medium,1408.7,12868.42,1,2025
POL001783,CUST01573,68.8,High,2463.48,0.0,0,2025
POL001784,CUST03928,25.3,Medium,1580.85,0.0,0,2025
POL001785,CUST00566,2.0,Low,1054.15,0.0,0,2025
POL001786,CUST00989,25.8,Medium,1949.96,0.0,0,2025
POL001787,CUST04963,29.2,Medium,1601.1,0.0,0,2025
POL001788,CUST03842,16.9,Low,1388.6,13368.87,1,2025
POL001789,CUST04943,16.4,Low,1411.91,20175.0,2,2025
POL001790,CUST02220,0.4,Low,1345.81,3840.04,1,2025
POL001791,CUST01601,17.8,Low,1108.64,0.0,0,2025
POL001792,CUST01290,1.6,Low,992.44,0.0,0,2025
POL001793,CUST04472,44.4,Medium,1666.2,3322.61,1,2025
POL001794,CUST03938,,Low,1092.64,0.0,0,2025
POL001795,CUST02152,4.8,Low,1058.11,13228.79,1,2025
POL001796,CUST02237,48.6,Medium,,0.0,0,2025
POL001797,CUST00338,6.2,Low,,0.0,0,2025
POL001798,CUST04057,22.4,Low,1611.4,0.0,0,2025
POL001799,CUST03714,52.2,High,2077.06,0.0,0,2025
POL001800,CUST01312,21.2,Low,1428.1,715.91,1,2025
POL001801,CUST01173,13.4,Low,1181.98,0.0,0,2025
POL001802,CUST03026,18.0,Low,1461.86,0.0,0,2025
POL001803,CUST01545,0.6,Low,1039.63,1358.2,2,2025
POL001804,CUST01399,27.7,Medium,1645.34,3225.46,2,2025
POL001805,CUST00784,,Medium,1592.83,0.0,0,2025
POL001806,CUST01295,42.2,Medium,2083.39,4912.63,2,2025
POL001807,CUST02356,26.6,Medium,1666.02,0.0,0,2025
POL001808,CUST00239,,Low,1379.03,0.0,0,2025
POL001809,CUST00939,44.4,Medium,1885.13,0.0,0,2025
POL001810,CUST02586,34.7,Medium,1516.15,0.0,0,2025
POL001811,CUST03373,30.8,Medium,1821.49,2981.33,1,2025
POL001812,CUST01315,40.2,Medium,1869.26,0.0,0,2025
POL001813,CUST00666,0.0,Low,1369.54,0.0,0,2025
POL001814,CUST03056,1.1,Low,1411.56,0.0,0,2025
POL001815,CUST02499,39.5,Medium,1781.76,0.0,0,2025
